prop,num_punct_in_sentence,num_total_prop,num_subord,num_decendents_noun_phrase,num_modifiers_noun_phrase,left_embeddedness,min_wf_per_sentence,honore,maas,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,mean_depth_per_sentence,mtld,similarity_adjacent_mean,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,similarity_adjacent_par_mean,similarity_adjacent_par_std,sentences_per_paragraph_mean,sentences_length_mean,words_length_mean,lemmas_length_mean,num_syllables_words_mean,mean_propositions_per_sentence,num_punct_marks_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,sentences_length_no_stopwords_mean,words_length_no_stopwords_mean,mean_rare,mean_distinct_rare,sentences_per_paragraph_std,sentences_length_std,words_length_std,lemmas_length_std,num_syllables_words_std,sentences_length_no_stopwords_std,words_length_no_stopwords_std,num_sentences_incidence,num_paragraphs_incidence,num_impera_incidence,num_personal_pronouns_incidence,infinitive_incidence,num_subord_incidence,num_indic_incidence,num_verb_incidence,num_noun_incidence,num_proper_noun_incidence,num_adj_incidence,num_adv_incidence,num_lexic_words_incidence,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,num_rare_nouns_incidence,num_rare_adj_incidence,num_rare_verbs_incidence,num_rare_advb_incidence,num_rare_words_incidence,num_dif_rare_words_incidence,mean_rare_incidence,mean_distinct_rare_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,negation_incidence,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,ratio_proper_nouns_per_nouns,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std
1,3,25.0,7.0,0.8182,0.6591,4.1818,18.8182,1388.2941,0.0313,1.9091,4.0,357.7236,170.7317,4.5455,166.7008,0.6042,0.1203,0.571,0.1098,0.5957,0.0791,2.2,11.1818,6.4274,5.7863,2.9512,2.2727,2.2727,6.9355,5.24,2.2222,6.9375,7.7273,7.4353,12.5,21.6216,0.7483,5.7496,2.8142,2.1714,1.3546,4.1141,2.5916,89.4309,40.6504,0.0,0.0,16.2602,56.9106,40.6504,170.7317,333.3333,40.6504,97.561,48.7805,650.4065,81.3008,8.1301,65.0407,8.1301,0.0,0.0,40.6504,0.0,32.5203,8.1301,81.3008,65.0407,101.626,175.7854,0.6504,0.3333,0.1707,0.0976,0.0488,8.1301,0.7561,0.7317,0.9048,1.0,1.0,0.9091,0.878,0.7073,0.7619,1.0,1.0,0.8673,0.1087,0.3333,0.25,0.3,0.2909,0.3,0.2909,0.0403,0.0568,0.0236,0.0394
2,2,16.0,6.0,0.88,0.64,7.8,535.2,1778.8184,0.0248,2.0,10.0,561.7978,112.3596,5.6,154.88,0.7334,0.1179,0.6932,0.1003,0.5918,0.0,2.5,17.8,7.0805,11.3793,3.1461,3.2,2.6,5.6667,6.8,2.6,8.2,14.0,7.8143,5.7692,13.6364,1.5,7.3865,2.9874,50.7016,1.4027,5.9666,2.779,56.1798,22.4719,0.0,0.0,11.236,67.4157,33.7079,112.3596,438.2022,146.0674,22.4719,11.236,584.2697,112.3596,11.236,101.1236,0.0,0.0,0.0,11.236,0.0,22.4719,0.0,33.7079,33.7079,64.8225,153.218,0.5843,0.4382,0.1124,0.0225,0.0112,0.0,0.8202,0.8205,1.0,1.0,1.0,0.9551,0.8315,0.6923,0.8,1.0,1.0,0.8731,0.25,0.3333,0.5,0.5,0.6,0.5,0.6,0.0467,0.0472,0.0538,0.051
5,5,71.0,42.0,0.6126,0.5045,6.8889,44.8889,1385.7897,0.0249,4.1111,6.1667,362.7451,241.8301,5.2778,322.4033,0.6992,0.0631,0.688,0.066,0.7031,0.0321,2.25,17.0,6.8173,5.8073,3.1275,3.9444,3.6111,6.4528,5.7021,2.3529,7.6,12.2778,7.819,4.4776,12.2807,1.199,6.3246,3.1774,2.4757,1.5276,5.1511,3.0074,58.8235,26.1438,0.0,0.0,68.6275,137.2549,35.9477,241.8301,310.4575,58.8235,58.8235,45.7516,656.8627,150.3268,19.6078,94.7712,9.8039,22.8758,3.268,9.8039,3.268,16.3399,0.0,29.4118,22.8758,14.6327,40.133,0.6569,0.3105,0.2418,0.0588,0.0458,13.0719,0.7288,0.8211,0.8108,0.8889,0.8571,0.8445,0.7941,0.6105,0.6081,0.8333,0.8571,0.7272,0.1593,0.1,0.0588,0.1765,0.1373,0.1765,0.1373,0.0098,0.0215,0.0125,0.0267
2,1,31.0,8.0,0.6747,0.5301,4.9091,5.9091,1733.9077,0.0308,2.0,7.5455,518.75,137.5,5.5455,173.0074,0.5738,0.1191,0.5615,0.104,0.5703,0.0921,1.375,14.5455,6.6497,6.1338,2.9188,2.8182,3.0,6.4138,6.1111,1.9167,9.4667,11.0,7.6612,10.8434,24.2424,0.4841,7.9471,3.212,2.9042,1.4185,6.7555,2.9277,68.75,50.0,0.0,0.0,18.75,50.0,31.25,137.5,312.5,268.75,37.5,31.25,518.75,206.25,0.0,187.5,6.25,12.5,0.0,25.0,0.0,31.25,0.0,56.25,50.0,67.7713,151.515,0.5188,0.3125,0.1375,0.0375,0.0312,0.0,0.7375,0.86,0.7273,1.0,1.0,0.8968,0.7438,0.72,0.5,1.0,1.0,0.805,0.4624,0.0,0.0,0.3,0.1818,0.3,0.1818,0.0193,0.0314,0.0261,0.0428
3,2,47.0,21.0,0.5789,0.4868,5.4286,1244.1429,880.2321,0.0458,3.2857,5.4286,389.7436,235.8974,5.1429,112.0327,0.6084,0.082,0.6148,0.1066,0.5876,0.0772,3.5,13.9286,6.6615,5.7552,3.0821,3.3571,2.8571,5.717,6.0889,2.1333,8.0667,10.3571,7.6621,9.589,21.0526,2.2913,6.8396,2.9519,2.2884,1.3899,4.5136,2.6398,71.7949,20.5128,0.0,0.0,56.4103,107.6923,51.2821,235.8974,353.8462,41.0256,92.3077,66.6667,748.7179,143.5897,15.3846,87.1795,30.7692,10.2564,0.0,10.2564,10.2564,46.1538,5.1282,71.7949,41.0256,49.1744,107.9621,0.7487,0.3538,0.2359,0.0923,0.0667,10.2564,0.6308,0.6957,0.6522,0.8333,0.6923,0.7184,0.6923,0.5362,0.413,0.6667,0.6923,0.577,0.1039,0.1,0.1786,0.0769,0.2308,0.0769,0.2308,0.0219,0.0285,0.0259,0.0361
