prop,num_punct_in_sentence,num_decendents_noun_phrase,num_modifiers_noun_phrase,left_embeddedness,min_wf_per_sentence,honore,maas,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,mean_depth_per_sentence,mtld,similarity_adjacent_mean,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,similarity_adjacent_par_mean,similarity_adjacent_par_std,sentences_per_paragraph_mean,sentences_length_mean,words_length_mean,lemmas_length_mean,num_syllables_words_mean,mean_propositions_per_sentence,num_punct_marks_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,sentences_length_no_stopwords_mean,words_length_no_stopwords_mean,mean_rare,mean_distinct_rare,sentences_per_paragraph_std,sentences_length_std,words_length_std,lemmas_length_std,num_syllables_words_std,sentences_length_no_stopwords_std,words_length_no_stopwords_std,num_sentences_incidence,num_paragraphs_incidence,num_impera_incidence,num_personal_pronouns_incidence,infinitive_incidence,num_subord_incidence,num_indic_incidence,num_verb_incidence,num_noun_incidence,num_proper_noun_incidence,num_adj_incidence,num_adv_incidence,num_lexic_words_incidence,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,num_rare_nouns_incidence,num_rare_adj_incidence,num_rare_verbs_incidence,num_rare_advb_incidence,num_rare_words_incidence,num_dif_rare_words_incidence,mean_rare_incidence,mean_distinct_rare_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,negation_incidence,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,ratio_proper_nouns_per_nouns,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std
3,5,0.5376,0.5269,5.7778,703.7222,1322.5085,0.0348,3.2222,5.1667,354.9618,221.374,4.5,173.8311,0.6538,0.127,0.6286,0.1236,0.6548,0.1042,2.25,14.5556,6.5058,5.5564,2.9278,3.4444,2.8333,7.8125,6.8043,2.9,7.8889,10.3333,7.5,6.8182,15.0943,0.8292,7.4478,2.7519,1.976,1.2234,5.164,2.3606,68.7023,30.5344,0.0,0.0,68.7023,99.2366,61.0687,221.374,332.0611,26.7176,64.8855,53.4351,671.7557,187.0229,30.5344,125.9542,26.7176,3.8168,0.0,7.6336,0.0,38.1679,0.0,45.8015,30.5344,26.0237,57.6118,0.6718,0.3321,0.2214,0.0649,0.0534,22.9008,0.6679,0.6667,0.8966,0.8824,0.8571,0.8257,0.6985,0.5057,0.5172,0.8235,0.7857,0.658,0.0745,0.7,0.5714,0.6471,0.3399,0.6471,0.3399,0.0459,0.0404,0.0237,0.0345
4,3,0.6711,0.5395,5.0,31.1875,890.4883,0.0475,2.8125,4.75,368.932,218.4466,4.8125,126.96,0.6072,0.1704,0.5687,0.1582,0.61,0.1303,2.2857,12.875,6.4456,5.5285,2.8932,3.375,2.5,6.1935,6.0,2.4286,7.1905,8.6875,7.6043,7.971,13.8889,0.4518,6.3725,2.9536,2.1012,1.4442,4.3549,2.5856,77.6699,33.9806,0.0,0.0,72.8155,111.6505,63.1068,218.4466,359.2233,4.8544,63.1068,29.1262,669.9029,165.0485,14.5631,126.2136,19.4175,4.8544,0.0,24.2718,0.0,29.1262,0.0,53.3981,24.2718,38.6942,67.4218,0.6699,0.3592,0.2184,0.0631,0.0291,4.8544,0.6165,0.6486,0.7333,0.9231,0.8333,0.7846,0.7961,0.5,0.5111,0.9231,0.8333,0.6919,0.0133,0.2222,0.2727,0.3333,0.3083,0.3333,0.3083,0.0284,0.0349,0.0325,0.0515
2,2,1.0714,0.9048,6.0,3755.3333,906.1003,0.0462,2.4444,4.6667,328.125,171.875,4.8889,123.1952,0.6193,0.0757,0.6045,0.1085,0.598,0.008,2.25,14.2222,6.1833,5.5,2.7519,3.2222,3.2222,4.9697,5.4643,2.0,7.1053,9.5556,7.1279,7.8947,21.4286,0.8292,7.5686,2.9382,2.582,1.3061,4.8788,2.8765,70.3125,31.25,0.0,7.8125,23.4375,78.125,70.3125,171.875,281.25,46.875,93.75,46.875,593.75,164.0625,7.8125,85.9375,54.6875,15.625,0.0,7.8125,15.625,7.8125,15.625,46.875,46.875,61.6773,167.4109,0.5938,0.2812,0.1719,0.0938,0.0469,31.25,0.6719,0.7222,0.7727,0.9167,1.0,0.8529,0.6719,0.7222,0.5,0.8333,1.0,0.7639,0.1429,0.2,0.1429,0.5,0.2778,0.5,0.2778,0.0407,0.048,0.0337,0.0472
6,3,0.8824,0.6275,5.0,4.3636,1517.1221,0.0358,3.3636,4.6364,346.9388,251.7007,5.2727,159.2242,0.5574,0.1107,0.5459,0.1356,0.519,0.1003,1.8333,13.3636,5.8601,4.8881,2.5608,3.8182,3.2727,6.3333,5.1724,1.375,6.619,9.3636,6.767,14.5631,21.6216,0.8975,9.0481,2.7344,1.8628,1.1925,6.0343,2.6151,74.8299,40.8163,0.0,0.0,40.8163,142.8571,74.8299,251.7007,306.1224,47.619,74.8299,68.0272,700.6803,176.8707,6.8027,142.8571,6.8027,20.4082,0.0,34.0136,0.0,68.0272,0.0,102.0408,54.4218,99.0687,147.0857,0.7007,0.3061,0.2517,0.0748,0.068,6.8027,0.7143,0.7556,0.8108,1.0,0.7,0.8166,0.7483,0.6889,0.6216,0.9091,0.7,0.7299,0.1346,0.2,0.2857,0.4,0.2909,0.4,0.2909,0.0411,0.039,0.0342,0.0386
9,6,0.5091,0.4182,3.4667,3651.6,1319.1943,0.0276,2.3333,3.6667,348.1013,221.519,4.2,211.8158,0.5731,0.118,0.5342,0.1402,0.5447,0.108,2.5,10.5333,6.5163,5.6536,2.9119,2.9333,2.6667,6.1875,5.6897,2.5,6.5217,7.6,7.3772,8.8496,21.6216,0.9574,8.2774,2.567,1.9879,1.2357,6.2375,2.214,94.9367,37.9747,0.0,6.3291,69.6203,88.6076,56.962,221.519,322.7848,18.9873,63.2911,107.5949,715.1899,107.5949,18.9873,50.6329,37.9747,0.0,0.0,0.0,12.6582,44.3038,6.3291,63.2911,50.6329,56.0101,136.8456,0.7152,0.3228,0.2215,0.0633,0.1076,12.6582,0.7595,0.7647,0.8286,1.0,0.8235,0.8542,0.7975,0.5686,0.6,0.9,0.8235,0.723,0.0556,0.3333,0.2857,0.3571,0.1524,0.3571,0.1524,0.0293,0.041,0.016,0.0413
