1,2,20.0,1.2179,1.0256,2.0,2.858,829.8484,0.0496,3.6667,5.2,293.2331,206.7669,5.2,96.8858,75.5189,0.7639,0.1031,0.7165,0.103,0.7162,0.0,7.5,17.7333,4.4812,4.3158,1.8872,3.8667,2.0,4.8592,5.6667,1.25,7.6857,0.5385,6.7333,6.8911,22.5564,24.5455,0.5,11.2337,2.6644,2.5067,1.0012,4.404,2.2022,56.391,7.5188,0.0,67.6692,0.0,0.0,48.8722,3.7594,45.1128,116.5414,135.3383,206.7669,184.2105,22.5564,48.8722,60.1504,26.3158,500.0,105.2632,15.0376,48.8722,7.5188,33.8346,0.0,30.0752,15.0376,63.9098,3.7594,112.782,101.5038,84.7985,92.2763,0.5,0.1842,0.2068,0.0489,0.0602,11.2782,0.5789,0.7959,0.8727,1.0,0.625,0.8234,0.6203,0.7959,0.6909,0.9231,0.625,0.7587,0.1091,0.2308,0.1429,0.3571,0.1714,0.2143,0.0857,0.0231,0.0345,0.0116,0.0262,0
5,3,14.0,1.198,1.0495,4.2105,3.5732,803.8209,0.0581,3.0,5.3158,319.6203,180.3797,5.3684,81.064,82.7872,0.8006,0.0583,0.7803,0.0665,0.7924,0.0,9.5,16.6316,4.0698,3.9206,1.7848,3.2632,2.3684,4.5114,5.5429,1.2778,7.0192,0.6364,5.1053,6.2474,12.2581,16.3793,3.5,6.4417,2.2583,2.1344,0.906,2.1739,2.0104,60.1266,6.3291,0.0,85.443,56.962,41.1392,28.481,3.1646,41.1392,104.4304,126.5823,180.3797,215.1899,3.1646,44.3038,50.6329,22.1519,490.5063,94.9367,6.3291,22.1519,34.8101,22.1519,9.4937,15.8228,6.3291,37.9747,0.0,60.1266,60.1266,38.7915,51.8332,0.4905,0.2152,0.1804,0.0443,0.0506,9.4937,0.519,0.7206,0.8246,0.8571,0.5,0.7256,0.5443,0.6912,0.5789,0.8571,0.5,0.6568,0.0145,0.2353,0.172,0.4444,0.2456,0.2778,0.1404,0.0356,0.0391,0.0172,0.0302,0
4,1,25.0,1.5584,1.1818,4.6154,3.0754,1089.2466,0.0476,3.6923,5.9231,315.5738,196.7213,5.5385,117.0,67.9413,0.7829,0.0651,0.7695,0.0644,0.7652,0.0,6.5,18.7692,4.7366,4.3909,1.9959,3.7692,1.7692,4.6071,5.9524,1.9091,7.3871,0.25,7.6154,7.2222,23.3333,25.4902,1.5,9.1496,2.7971,2.553,1.1107,3.7732,2.4352,53.2787,8.1967,0.0,28.6885,0.0,0.0,28.6885,4.0984,45.082,106.5574,127.0492,196.7213,225.4098,16.3934,28.6885,40.9836,20.4918,491.8033,106.5574,20.4918,32.7869,36.8852,12.2951,4.0984,20.4918,8.1967,81.9672,4.0984,114.7541,106.5574,95.6283,104.468,0.4918,0.2254,0.1967,0.0287,0.041,8.1967,0.5984,0.8,0.8958,1.0,0.8,0.874,0.6885,0.7636,0.7708,1.0,0.8,0.8336,0.0678,0.0909,0.1842,0.25,0.3077,0.1667,0.2308,0.0147,0.0271,0.0196,0.0321,0
5,6,10.0,1.197,0.8788,5.0769,3.5108,777.3287,0.0652,2.8462,5.0769,328.3582,184.0796,5.0,69.6667,77.3379,0.7566,0.0957,0.74,0.0944,0.7333,0.0,6.5,15.4615,4.4,4.155,1.8955,3.1538,3.1538,4.4634,5.6429,1.7,7.8333,0.4545,6.2308,6.8272,20.2247,25.7143,1.5,8.1393,2.5456,2.4312,0.9743,3.4675,1.7624,64.6766,9.9502,0.0,49.7512,0.0,0.0,44.7761,9.9502,29.8507,94.5274,114.4279,184.0796,149.2537,64.6766,39.801,69.6517,24.8756,442.7861,69.6517,9.9502,44.7761,4.9751,4.9751,4.9751,9.9502,19.9005,54.7264,4.9751,89.5522,89.5522,100.6204,127.9318,0.4428,0.1493,0.1841,0.0398,0.0697,19.9005,0.5373,0.6667,0.9189,1.0,0.5714,0.7893,0.7313,0.6667,0.7838,1.0,0.5714,0.7555,0.3023,0.2727,0.1842,0.25,0.1667,0.25,0.1538,0.0277,0.0347,0.0201,0.0358,0
4,1,15.0,1.2,0.98,2.9375,3.5663,1008.172,0.0488,3.6875,6.25,311.5265,183.8006,5.875,101.5625,77.4043,0.7875,0.1086,0.7998,0.0823,0.7962,0.0,8.0,20.0625,4.243,4.0156,1.8162,4.25,2.0625,5.3537,5.5862,1.8182,7.8889,0.6818,6.8125,6.6881,17.6101,20.4724,1.0,7.1717,2.4692,2.2883,0.9702,2.9837,2.0663,49.8442,6.2305,0.0,102.8037,68.5358,49.8442,34.2679,9.3458,49.8442,118.3801,115.2648,183.8006,180.6854,0.0,52.9595,77.8816,46.729,495.3271,90.3427,15.5763,46.729,6.2305,15.5763,6.2305,24.9221,15.5763,46.729,0.0,87.2274,80.9969,54.8601,63.7769,0.4953,0.1807,0.1838,0.053,0.0779,21.8069,0.5639,0.8103,0.8814,0.9412,0.52,0.7882,0.6012,0.7759,0.6441,0.9412,0.52,0.7203,0.0,0.0,0.0877,0.2667,0.35,0.0,0.0833,0.0229,0.0388,0.0176,0.031,0
