adj_density,adj_ttr,adv_density,adv_ttr,adversative_connectives,adversative_connectives_incidence,all_connectives,all_connectives_incidence,argument_overlap_adjacent,argument_overlap_all,causal_connectives,causal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,content_ttr,honore,hypernymy_index,hypernymy_nouns_index,hypernymy_verbs_index,infinitive_incidence,left_embeddedness,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,lemma_nttr,lemma_ttr,lemma_vttr,lemmas_length_mean,lemmas_length_std,lexical_density,logical_connectives,logical_connectives_incidence,maas,mean_depth_per_sentence,mean_distinct_rare,mean_distinct_rare_incidence,mean_np_per_sentence,mean_propositions_per_sentence,mean_rare,mean_rare_incidence,mean_vp_per_sentence,min_wf_per_sentence,mtld,negation_incidence,noun_density,noun_overlap_adjacent,noun_overlap_all,noun_phrase_density_incidence,nttr,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_decendents_noun_phrase,num_dif_rare_words,num_dif_rare_words_incidence,num_different_forms,num_impera,num_impera_incidence,num_indic,num_indic_incidence,num_inf,num_lexic_words,num_lexic_words_incidence,num_modifiers_noun_phrase,num_neg,num_noun,num_noun_incidence,num_paragraphs,num_paragraphs_incidence,num_personal_pronouns,num_personal_pronouns_incidence,num_proper_noun,num_proper_noun_incidence,num_punct_in_sentence,num_punct_marks_per_sentence,num_rare_adj,num_rare_adj_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_nouns,num_rare_nouns_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_words,num_rare_words_incidence,num_sentences,num_sentences_incidence,num_subord,num_subord_incidence,num_syllables_words_mean,num_syllables_words_std,num_total_prop,num_verb,num_verb_incidence,num_words,num_words_with_punct,polysemic_index,prop,ratio_proper_nouns_per_nouns,sentences_length_mean,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,sentences_length_std,sentences_per_paragraph_mean,sentences_per_paragraph_std,similarity_adjacent_mean,similarity_adjacent_par_mean,similarity_adjacent_par_std,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,simple_ttr,stem_overlap_adjacent,stem_overlap_all,temporal_connectives,temporal_connectives_incidence,verb_density,verb_phrase_density_incidence,vttr,words_length_mean,words_length_no_stopwords_mean,words_length_no_stopwords_std,words_length_std
0.0911,0.8864,0.058,0.6786,16.0,33.1263,85.0,175.9834,0.069,0.0621,13.0,26.9151,0.0,0.0,0.0058,0.0159,0.0085,0.0288,0.7977,1399.7817,6.1429,7.7931,2.4615,26.9151,5.2,0.6591,0.6786,0.6484,0.7211,0.7288,0.5347,5.7871,2.4185,0.6625,44.0,91.0973,0.024,5.7,18.2692,37.8244,5.7667,3.6,9.375,19.4099,3.3667,6011.5667,434.4098,12.4224,0.3043,0.0588,0.04,358.1781,0.8435,44.0,91.0973,28.0,57.971,0.8786,19.0,39.3375,339,0.0,0.0,28.0,57.971,13.0,320.0,662.5259,0.6936,6.0,147.0,304.3478,13,26.9151,5.0,10.352,25.0,51.7598,7,3.2,1.0,2.0704,3.0,6.2112,7.0,14.4928,19.0,39.3375,30.0,62.1118,30.0,62.1118,54.0,111.8012,3.0909,1.5811,108.0,101.0,209.1097,483.0,579.0,6.2143,3,0.1453,16.1,11.5333,6.7958,10.3162,2.3077,0.9102,0.6123,0.5947,0.078,0.1111,0.5862,0.1244,0.7019,0.069,0.0621,12.0,24.8447,0.2091,209.1097,0.7822,6.8151,7.7861,2.9642,3.1425
0.0232,1.0,0.0618,0.8125,4.0,15.444,52.0,200.7722,0.2308,0.1868,9.0,34.749,1.0,3.861,0.0195,0.0435,0.014,0.0274,0.8773,1396.7887,5.1667,8.4091,1.6,61.7761,5.4286,0.8333,0.8125,0.712,0.593,0.7992,0.6094,5.9528,2.3083,0.6641,31.0,119.6911,0.0254,5.4286,12.2449,47.2776,6.5714,5.0,3.4884,13.4687,4.5714,386.7143,300.4444,7.722,0.332,0.0,0.1818,355.2124,0.7907,6.0,23.166,16.0,61.7761,0.5543,6.0,23.166,191,0.0,0.0,8.0,30.888,16.0,172.0,664.0927,0.5,2.0,86.0,332.0463,6,23.166,0.0,0.0,8.0,30.888,7,4.0,1.0,3.861,1.0,3.861,2.0,7.722,2.0,7.722,6.0,23.166,14.0,54.0541,40.0,154.4402,3.1351,1.3446,70.0,64.0,247.1042,259.0,315.0,5.5,6,0.0851,18.5,12.8571,5.9983,7.8354,2.3333,0.7454,0.7192,0.7112,0.0452,0.085,0.7162,0.0719,0.7375,0.2308,0.1868,7.0,27.027,0.2471,247.1042,0.9062,7.0354,8.1944,2.5058,2.9247
0.0452,0.8571,0.0452,0.8571,2.0,12.9032,12.0,77.4194,0.2,0.1091,0.0,0.0,0.0,0.0,0.0167,0.0255,0.0092,0.0212,0.8708,1460.2211,6.4643,7.4286,3.5714,45.1613,5.1818,0.8571,0.8571,0.7979,0.7273,0.8581,0.75,5.5338,2.2313,0.7226,9.0,58.0645,0.0257,4.7273,11.1111,71.6845,6.3636,3.0,4.4643,28.8019,2.9091,208.7273,231.9655,6.4516,0.4258,0.2857,0.3077,451.6129,0.8939,7.0,45.1613,7.0,45.1613,0.7,4.0,25.8065,120,0.0,0.0,8.0,51.6129,7.0,112.0,722.5806,0.6286,1.0,66.0,425.8065,4,25.8065,0.0,0.0,4.0,25.8065,4,2.6364,0.0,0.0,0.0,0.0,2.0,12.9032,3.0,19.3548,5.0,32.2581,11.0,70.9677,16.0,103.2258,2.9551,1.4735,33.0,32.0,206.4516,155.0,184.0,6.0588,5,0.0571,14.0909,10.1818,3.6136,5.6481,2.75,1.299,0.6775,0.6286,0.0804,0.0858,0.6556,0.1028,0.7742,0.2,0.1091,1.0,6.4516,0.2065,206.4516,0.875,6.7095,7.6786,2.9587,3.1968
0.0408,0.9,0.0327,0.875,2.0,8.1633,37.0,151.0204,0.1333,0.2,1.0,4.0816,0.0,0.0,0.0226,0.0425,0.0161,0.0325,0.8391,1084.8105,6.4355,8.8158,2.6667,36.7347,6.875,0.9,0.875,0.7517,0.625,0.7673,0.6066,6.1008,2.6231,0.649,32.0,130.6122,0.0331,5.25,13.7931,56.2984,5.8125,4.6875,6.2893,25.6706,3.8125,28.9375,128.4618,4.0816,0.3265,0.1,0.125,379.5918,0.7125,10.0,40.8163,8.0,32.6531,0.6559,8.0,32.6531,168,0.0,0.0,8.0,32.6531,9.0,159.0,648.9796,0.5161,1.0,80.0,326.5306,6,24.4898,1.0,4.0816,14.0,57.1429,9,3.75,2.0,8.1633,1.0,4.0816,4.0,16.3265,3.0,12.2449,10.0,40.8163,16.0,65.3061,41.0,167.3469,3.0772,1.3903,75.0,61.0,248.9796,245.0,305.0,6.0448,11,0.1489,15.3125,11.375,5.7974,7.3461,2.6667,0.9428,0.6703,0.6483,0.0632,0.1142,0.6586,0.128,0.6857,0.1333,0.2,2.0,8.1633,0.249,248.9796,0.8689,7.0586,8.0495,2.8153,3.0786
0.101,0.9524,0.0481,0.8,1.0,4.8077,30.0,144.2308,0.4444,0.4222,3.0,14.4231,0.0,0.0,0.0264,0.0364,0.0275,0.0337,0.8353,1322.1546,5.5938,7.5238,1.9091,67.3077,3.5,0.7143,0.8,0.673,0.6528,0.8462,0.525,5.9808,2.4475,0.6875,26.0,125.0,0.0273,6.5,11.9048,57.2346,7.7,5.0,6.2937,30.2582,4.0,74.0,222.8653,14.4231,0.3462,0.25,0.2,370.1923,0.7639,21.0,100.9615,10.0,48.0769,0.7143,5.0,24.0385,154,0.0,0.0,10.0,48.0769,14.0,143.0,687.5,0.5974,3.0,72.0,346.1538,6,28.8462,0.0,0.0,5.0,24.0385,5,5.1,1.0,4.8077,0.0,0.0,2.0,9.6154,6.0,28.8462,9.0,43.2692,10.0,48.0769,22.0,105.7692,3.2105,1.4289,50.0,40.0,192.3077,208.0,259.0,3.9714,5,0.0649,20.8,15.8,7.7949,9.4425,1.6667,0.7454,0.7175,0.7341,0.0936,0.0967,0.7159,0.0834,0.7404,0.4444,0.4222,0.0,0.0,0.1923,192.3077,0.825,7.0288,8.0063,2.6731,3.0158
