prop,num_punct_in_sentence,num_decendents_noun_phrase,num_modifiers_noun_phrase,left_embeddedness,min_wf_per_sentence,honore,maas,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,mean_depth_per_sentence,mtld,similarity_adjacent_mean,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,similarity_adjacent_par_mean,similarity_adjacent_par_std,sentences_per_paragraph_mean,sentences_length_mean,words_length_mean,lemmas_length_mean,num_syllables_words_mean,mean_propositions_per_sentence,num_punct_marks_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,sentences_length_no_stopwords_mean,words_length_no_stopwords_mean,mean_rare,mean_distinct_rare,sentences_per_paragraph_std,sentences_length_std,words_length_std,lemmas_length_std,num_syllables_words_std,sentences_length_no_stopwords_std,words_length_no_stopwords_std,num_sentences_incidence,num_paragraphs_incidence,num_impera_incidence,num_personal_pronouns_incidence,infinitive_incidence,num_subord_incidence,num_indic_incidence,num_verb_incidence,num_noun_incidence,num_proper_noun_incidence,num_adj_incidence,num_adv_incidence,num_lexic_words_incidence,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,num_rare_nouns_incidence,num_rare_adj_incidence,num_rare_verbs_incidence,num_rare_advb_incidence,num_rare_words_incidence,num_dif_rare_words_incidence,mean_rare_incidence,mean_distinct_rare_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,negation_incidence,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,ratio_proper_nouns_per_nouns,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std
1,1,0.8077,0.7115,3.8876,4555.9326,1007.9951,0.0407,2.5169,4.0899,334.2516,205.6933,4.4719,198.3129,0.6009,0.1163,0.5687,0.1162,0.5787,0.067,4.9444,12.236,6.5412,5.8574,2.9046,2.5955,2.4157,5.502,5.8089,2.3378,7.5099,8.2247,7.5943,7.9764,11.1111,1.7786,7.1249,2.8284,2.2656,1.314,5.4479,2.547,81.7264,16.5289,0.0,0.0,40.404,83.5629,51.4233,205.6933,287.4197,54.1781,76.2167,52.3416,621.6713,129.4766,3.6731,87.236,26.6299,9.1827,2.7548,6.4279,9.1827,31.2213,2.7548,49.5868,18.3655,7.3245,10.203,0.6217,0.2874,0.2057,0.0762,0.0523,24.7934,0.4968,0.6422,0.5982,0.6747,0.6842,0.6498,0.5335,0.492,0.3259,0.506,0.6842,0.502,0.1586,0.1408,0.1078,0.1591,0.0677,0.1591,0.0697,0.0196,0.0355,0.0102,0.0288
9,9,0.6143,0.5067,5.4104,1137.7687,1187.4439,0.034,3.0896,4.9925,352.4763,218.1243,4.6418,310.3907,0.6117,0.0983,0.5895,0.098,0.6037,0.0578,3.6216,14.1642,6.203,5.3595,2.7278,3.4478,4.2164,7.1073,5.3965,2.305,7.5545,9.4478,7.1904,8.982,12.5392,1.7297,8.0874,2.7273,2.1545,1.305,6.1748,2.502,70.6006,19.4942,0.0,3.1612,24.7629,109.0622,56.902,218.1243,291.8862,65.8588,46.3646,59.5364,615.9115,185.4584,17.3867,119.5996,28.9779,18.4405,1.0537,12.6449,5.7956,32.1391,4.7418,55.3214,21.0748,4.7323,6.6065,0.6159,0.2919,0.2181,0.0464,0.0595,18.9673,0.5,0.6661,0.5676,0.8409,0.5929,0.6669,0.5342,0.4838,0.3261,0.625,0.5841,0.5048,0.1841,0.1031,0.0779,0.0902,0.045,0.0902,0.0496,0.0124,0.0262,0.0086,0.0232
2,3,0.8011,0.6372,6.2,509.7333,1154.9997,0.0309,3.2111,6.0333,379.7203,202.0979,5.0111,380.8963,0.6382,0.1098,0.6034,0.1227,0.6403,0.0836,2.7273,15.8889,6.8077,5.9401,3.0329,3.5,4.0222,7.4484,5.9256,2.3964,7.904,11.1222,7.7502,6.2983,11.5079,0.9931,9.1159,2.8389,2.2568,1.3405,6.2625,2.5544,62.9371,23.0769,0.0,0.0,18.8811,111.1888,44.7552,202.0979,320.2797,67.1329,62.2378,48.2517,632.8671,158.7413,16.7832,104.8951,19.5804,16.0839,1.3986,9.7902,2.7972,27.2727,0.0,39.8601,20.2797,4.4044,8.0475,0.6329,0.3203,0.2021,0.0622,0.0483,9.7902,0.5503,0.7031,0.6471,0.8427,0.7391,0.733,0.5965,0.4956,0.3806,0.6067,0.7391,0.5555,0.1733,0.1404,0.1383,0.1461,0.0627,0.1461,0.0632,0.012,0.0257,0.0068,0.0191
2,7,0.7436,0.6208,5.0099,2226.2772,981.1648,0.038,2.8218,4.6733,356.4955,215.2568,4.6634,235.4195,0.6385,0.104,0.5987,0.0997,0.6161,0.0561,4.3913,13.1089,6.8805,5.9344,3.0838,3.1188,3.4356,6.5451,6.1682,2.1538,7.8516,9.3762,7.9145,8.7838,17.0732,1.7128,6.0245,3.004,2.4013,1.44,4.6434,2.6757,76.284,17.3716,0.0,1.5106,55.136,111.7825,59.6677,215.2568,318.7311,36.2538,78.5498,58.1571,670.6949,138.9728,15.861,99.6979,15.1057,6.7976,1.5106,11.3293,10.574,36.2538,0.7553,58.9124,26.435,6.6343,12.8952,0.6707,0.3187,0.2153,0.0785,0.0582,11.3293,0.4985,0.6517,0.5368,0.6154,0.6104,0.6036,0.5785,0.5,0.3018,0.4615,0.6104,0.4684,0.1021,0.2436,0.2146,0.24,0.0655,0.26,0.0705,0.0265,0.0413,0.0089,0.0245
4,2,0.6144,0.5261,5.371,2840.0968,993.7999,0.0356,3.0968,4.9355,366.4671,229.9401,4.9677,238.1856,0.6714,0.0933,0.639,0.0992,0.6635,0.0475,3.1,13.4677,7.0111,5.8927,3.128,3.4355,3.5161,5.1384,6.4338,2.0571,7.9505,9.6452,8.1204,6.0391,11.2782,1.261,6.2236,3.1315,2.2761,1.4416,4.7962,2.735,74.2515,23.9521,0.0,3.5928,61.0778,131.7365,44.3114,229.9401,336.5269,27.5449,52.6946,55.0898,674.2515,153.2934,16.7665,102.994,19.1617,14.3713,0.0,5.988,0.0,32.3353,2.3952,40.7186,17.9641,7.2325,13.5068,0.6743,0.3365,0.2299,0.0527,0.0551,11.976,0.5581,0.669,0.6354,0.9091,0.6739,0.7218,0.6371,0.5089,0.349,0.8409,0.6739,0.5932,0.0757,0.2619,0.2222,0.2623,0.0809,0.2623,0.082,0.0226,0.0374,0.0092,0.0237
